director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,language,content_rating,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,budget,revenue,profit,rate,budget_infl,gross_infl,profit_infl,normalized_profit,profit_str,budget_quartile,genre_count,Family,Musical,Documentary,Sport,Crime,Sci-Fi,History,Adventure,Western,Music,Mystery,Horror,Fantasy,Drama,News,Romance,Comedy,Biography,War,Action,Thriller,Animation,genre_list,ratings_G,ratings_NC-17,ratings_PG,ratings_PG-13,ratings_R,ratings_Unrated,director_count,directed_5_plus_no,directed_5_plus_yes,actor1_count,actor2_count,actor3_count,actor_count,features,sex,fighter,friendship,friend,immigrant,bus,mafia,corporation,breast,scenario,die,hard,stake,pastor,thug,humor,based,novel,drug,secret,death,mail,escape,alien,deaf,murder,lustepic,tale,bear,fish,british,arcade,wizard,mutant,fairy,toy,super,pirate,box,hit,sequel,egg,kong,panic,hawaii,forest,zeus,king,sword,magic,giant,first,part,farm,princess,graduation,accusation,battle,epic
Christine Jeffs,91.0,19.0,260.0,Mary Lynn Rajskub,968.0,Comedy|Drama,Clifton Collins Jr.,Sunshine Cleaning,2528,Paul Dooley,0.0,business|crime scene cleanup|private school|school|sister sister relationship,http://www.imdb.com/title/tt0862846/?ref_=fn_tt_tt_1,English,R,2008,934.0,6.9,2.35,0,5000000,16174377,11174377,0.8637154979999999,578894324.7606286,1872651010.3677683,1293756685.6071398,0.04775890771259025,Some Profits,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['Comedy', 'Drama']",0,0,0,0,1,0,1.0,1,0,3.0,4.0,2.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kathryn Bigelow,131.0,0.0,383.0,Christian Camargo,10000.0,Drama|History|Thriller|War,Jeremy Renner,The Hurt Locker,11114,Brian Geraghty,0.0,army|bomb|dangerous job|death|iraq,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1,English,R,2008,602.0,7.6,1.85,16000,15000000,49230772,34230772,0.8637154979999999,1736682974.2818859,5699882902.876892,3963199928.5950065,0.056206249005500704,Some Profits,25,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"['Drama', 'History', 'Thriller', 'War']",0,0,0,0,1,0,2.0,1,0,10.0,2.0,2.0,14.0,death,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Lynn Bousman,150.0,163.0,636.0,Paris Hilton,2000.0,Horror|Musical|Sci-Fi,Alexa PenaVega,Repo! The Genetic Opera,4168,Paul Sorvino,1.0,future|murder|opera|repossession|surgery,http://www.imdb.com/title/tt0963194/?ref_=fn_tt_tt_1,English,R,2008,716.0,6.7,1.85,8000,8500000,188126,-8311874,0.8637154979999999,984120352.0930685,21781014.7479836,-962339337.3450849,0.04061958637825686,Failure,25,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Horror', 'Musical', 'Sci-Fi']",0,0,0,0,1,0,4.0,1,0,3.0,2.0,2.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Boyle,120.0,0.0,40.0,Saurabh Shukla,668.0,Drama|Romance,Anil Kapoor,Slumdog Millionaire,820,Ayush Mahesh Khedekar,0.0,cheating|falling from height|murder|non professional cast|slum,http://www.imdb.com/title/tt1010048/?ref_=fn_tt_tt_1,English,R,2008,56.0,8.0,2.35,13000,15000000,378410542,363410542,0.8637154979999999,1736682974.2818859,43811943038.678696,42075260064.39681,0.17681026641202788,Success,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['Drama', 'Romance']",0,0,0,0,1,0,3.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Cattaneo,102.0,11.0,1000.0,Bradley Cooper,15000.0,Comedy|Music,Emma Stone,The Rocker,33153,Josh Gad,4.0,20 years later|drummer|hdtv|rock band|rock star,http://www.imdb.com/title/tt1031969/?ref_=fn_tt_tt_1,English,PG-13,2008,14000.0,6.2,1.85,0,15000000,8762890,-6237110,0.8637154979999999,1736682974.2818859,1014557457.9003328,-722125516.3815528,0.04137973294975011,Failure,25,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Music']",0,0,0,1,0,0,2.0,1,0,3.0,6.0,2.0,11.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas Winding Refn,92.0,0.0,146.0,James Lance,27000.0,Action|Biography|Crime|Drama,Tom Hardy,Bronson,27507,Matt King,0.0,male full frontal nudity|prison|prisoner|solitary confinement|violence,http://www.imdb.com/title/tt1172570/?ref_=fn_tt_tt_1,English,R,2008,161.0,7.1,1.85,22000,230000,2260712,2030712,0.8637154979999999,26629138.938988913,261742669.34365,235113530.40466112,0.04440887580504182,Some Profits,25,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"['Action', 'Biography', 'Crime', 'Drama']",0,0,0,0,1,0,1.0,1,0,3.0,1.0,1.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Mendes,119.0,0.0,10000.0,Kate Winslet,29000.0,Drama|Romance,Leonardo DiCaprio,Revolutionary Road,53895,Joe Komara,0.0,based on novel|children|connecticut|suburb|work,http://www.imdb.com/title/tt0959337/?ref_=fn_tt_tt_1,English,R,2008,14000.0,7.3,2.35,0,35000000,75981180,40981180,0.8637154979999999,4052260273.3244,8797014778.123156,4744754504.798755,0.058679445714803824,Some Profits,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['Drama', 'Romance']",0,0,0,0,1,0,4.0,1,0,20.0,12.0,1.0,33.0,novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dennis Dugan,113.0,221.0,503.0,Sayed Badreya,11000.0,Action|Comedy,Adam Sandler,You Don't Mess with the Zohan,13446,Kevin Nealon,0.0,hair stylist|jew|landlord|muslim|palestinian,http://www.imdb.com/title/tt0960144/?ref_=fn_tt_tt_1,English,PG-13,2008,600.0,5.5,1.85,0,90000000,204313400,114313400,0.8637154979999999,10420097845.691315,23655173546.50964,13235075700.818329,0.08554671139561792,Success,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"['Action', 'Comedy']",0,0,0,1,0,0,3.0,1,0,13.0,1.0,1.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fred Wolf,97.0,29.0,816.0,Katharine McPhee,15000.0,Comedy|Romance,Emma Stone,The House Bunny,18789,Beverly D'Angelo,1.0,makeover|party|playboy|playboy mansion|sorority,http://www.imdb.com/title/tt0852713/?ref_=fn_tt_tt_1,English,PG-13,2008,852.0,5.5,2.35,0,25000000,70442940,45442940,0.8637154979999999,2894471623.803143,8155803637.090694,5261332013.287552,0.06031413359584751,Some Profits,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"['Comedy', 'Romance']",0,0,0,1,0,0,1.0,1,0,6.0,1.0,1.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jon Avnet,101.0,50.0,1000.0,Al Pacino,22000.0,Action|Crime|Drama|Mystery|Thriller,Robert De Niro,Righteous Kill,38809,50 Cent,2.0,blood splatter|execution|new york city|nypd|serial killer,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1,English,R,2008,14000.0,6.0,2.35,0,60000000,79498846,19498846,0.8637154979999999,6946731897.127543,9204286154.883839,2257554257.7562966,0.050808804746591135,Some Profits,75,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,1,0,2.0,1,0,28.0,10.0,4.0,42.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jugal Hansraj,93.0,32.0,24.0,Sanjay Mishra,532.0,Animation|Comedy|Family|Romance,Saif Ali Khan,Roadside Romeo,653,Javed Jaffrey,0.0,india|love|love at first sight|mumbai india|reference to edward scissorhands,http://www.imdb.com/title/tt1050739/?ref_=fn_tt_tt_1,Hindi,PG,2008,85.0,5.3,2.35,39,7000000,1100000,-5900000,0.8637154979999999,810452054.66488,127356751.44733828,-683095303.2175417,0.04150324242394384,Failure,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,"['Animation', 'Comedy', 'Family', 'Romance']",0,0,1,0,0,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deb Hagan,94.0,0.0,664.0,Alona Tal,1000.0,Comedy,Drake Bell,College,4484,Haley Bennett,0.0,college|face slap|high school|loss of virginity|pierced nipple,http://www.imdb.com/title/tt0844671/?ref_=fn_tt_tt_1,English,R,2008,1000.0,4.6,1.85,422,7000000,6230276,-769724,0.8637154979999999,810452054.66488,721334283.61847,-89117771.04641001,0.043382859436873554,Failure,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Comedy'],0,0,0,0,1,0,1.0,1,0,5.0,1.0,2.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Rivera,90.0,8.0,35.0,Jacob Vargas,426.0,Drama|Romance|Sci-Fi|Thriller,Leonor Varela,Sleep Dealer,862,Tenoch Huerta,0.0,computer|future|mexican immigrant|network|wilhelm scream,http://www.imdb.com/title/tt0804529/?ref_=fn_tt_tt_1,Spanish,PG-13,2008,399.0,5.9,1.85,0,2500000,107559,-2392441,0.8637154979999999,289447162.3803143,12453058.935385691,-276994103.4449286,0.0427883326550064,Failure,25,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']",0,0,0,1,0,0,1.0,1,0,1.0,2.0,1.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelly Reichardt,80.0,129.0,26.0,Lucy,375.0,Drama,John Robinson,Wendy and Lucy,460,Will Oldham,1.0,car|dog|flip phone|rape threat|vulnerable,http://www.imdb.com/title/tt1152850/?ref_=fn_tt_tt_1,English,R,2008,44.0,7.1,1.85,0,200000,1192655,992655,0.8637154979999999,23155772.990425143,138084242.17947748,114928469.18905236,0.04402855521457246,Some Profits,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Drama'],0,0,0,0,1,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Wain,101.0,136.0,526.0,Ken Marino,833.0,Comedy,Joe Lo Truglio,Role Models,3400,Bobb'e J. Thompson,1.0,absent father|big brother|community service|live action role playing|peter pan syndrome,http://www.imdb.com/title/tt0430922/?ref_=fn_tt_tt_1,English,R,2008,543.0,6.9,1.85,0,28000000,92380927,64380927,0.8637154979999999,3241808218.65952,10695758871.285183,7453950652.625664,0.06725258340943291,Some Profits,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Comedy'],0,0,0,0,1,0,1.0,1,0,2.0,2.0,1.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathieu Kassovitz,101.0,326.0,510.0,Charlotte Rampling,14000.0,Action|Adventure|Sci-Fi|Thriller,Vin Diesel,Babylon A.D.,15990,David Belle,0.0,box office flop|convent|mercenary|new york|pregnant,http://www.imdb.com/title/tt0364970/?ref_=fn_tt_tt_1,English,PG-13,2008,844.0,5.6,2.35,0,70000000,72108608,2108608,0.8637154979999999,8104520546.6488,8348652787.517773,244132240.8689719,0.04443741513642266,Some Profits,100,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",0,0,0,1,0,0,2.0,1,0,12.0,4.0,1.0,17.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan Coen,96.0,1000.0,681.0,Brad Pitt,24000.0,Comedy|Drama,J.K. Simmons,Burn After Reading,36093,Kevin Sussman,0.0,cia|divorce|embassy|gym|memoir,http://www.imdb.com/title/tt0887883/?ref_=fn_tt_tt_1,English,R,2008,11000.0,7.0,1.85,0,37000000,163720069,126720069,0.8637154979999999,4283818003.2286515,18955323758.7037,14671505755.475054,0.09009223411723907,Success,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['Comedy', 'Drama']",0,0,0,0,1,0,3.0,1,0,39.0,19.0,2.0,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Martin,109.0,67.0,192.0,Veronika Dash,436.0,Biography|Drama|Music,Cedric the Entertainer,Cadillac Records,1141,Tammy Blanchard,3.0,1950s|jazz|jazz music|sex|title directed by female,http://www.imdb.com/title/tt1042877/?ref_=fn_tt_tt_1,English,R,2008,223.0,7.0,2.35,0,12000000,8880045,-3119955,0.8637154979999999,1389346379.4255085,1028121530.8237993,-361224848.6017094,0.042521787991221346,Failure,25,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"['Biography', 'Drama', 'Music']",0,0,0,0,1,0,1.0,1,0,3.0,1.0,1.0,5.0,sex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael McCullers,99.0,5.0,966.0,Amy Poehler,2000.0,Comedy|Romance,Tina Fey,Baby Mama,6930,Romany Malco,2.0,baby|book|cartoon on tv|female protagonist|male anorexia,http://www.imdb.com/title/tt0871426/?ref_=fn_tt_tt_1,English,PG-13,2008,1000.0,6.0,1.85,0,30000000,63833449,33833449,0.8637154979999999,3473365948.5637717,7390564271.199404,3917198322.6356325,0.056060678850907014,Some Profits,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"['Comedy', 'Romance']",0,0,0,1,0,0,1.0,1,0,4.0,2.0,3.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Reeves,85.0,198.0,387.0,Ben Feldman,2000.0,Action|Adventure|Horror|Sci-Fi,Mike Vogel,Cloverfield,3958,Liza Lapira,0.0,brooklyn new york city|found footage|night vision|statue of liberty new york city|subway tunnel,http://www.imdb.com/title/tt1060277/?ref_=fn_tt_tt_1,English,PG-13,2008,1000.0,7.0,1.85,0,25000000,170764026,145764026,0.8637154979999999,2894471623.803143,19770865104.935284,16876393481.132141,0.09706950894040683,Success,50,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Action', 'Adventure', 'Horror', 'Sci-Fi']",0,0,0,1,0,0,1.0,1,0,3.0,1.0,1.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kimberly Peirce,112.0,108.0,2000.0,Channing Tatum,23000.0,Drama|War,Joseph Gordon-Levitt,Stop-Loss,43560,Abbie Cornish,2.0,friendship|honor|iraq war|soldier|texas,http://www.imdb.com/title/tt0489281/?ref_=fn_tt_tt_1,English,R,2008,17000.0,6.5,1.85,982,25000000,11207130,-13792870,0.8637154979999999,2894471623.803143,1297548790.7709167,-1596922833.032226,0.03861147349516837,Failure,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"['Drama', 'War']",0,0,0,0,1,0,2.0,1,0,6.0,7.0,2.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Wadlow,110.0,65.0,149.0,Neil Brown Jr.,3000.0,Action|Drama|Sport,Djimon Hounsou,Never Back Down,4089,Leslie Hope,1.0,club|fight|fighting|high school|mixed martial arts,http://www.imdb.com/title/tt1023111/?ref_=fn_tt_tt_1,English,PG-13,2008,427.0,6.6,2.35,0,20000000,41627431,21627431,0.8637154979999999,2315577299.0425143,4819576712.052932,2503999413.0104175,0.05158867011435439,Some Profits,50,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"['Action', 'Drama', 'Sport']",0,0,0,1,0,0,1.0,1,0,5.0,1.0,1.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ron Howard,122.0,2000.0,1000.0,Clint Howard,2000.0,Drama,Toby Jones,Frost/Nixon,6161,Oliver Platt,1.0,american president|political drama|scandal|u.s. president|washington post the newspaper,http://www.imdb.com/title/tt0870111/?ref_=fn_tt_tt_1,English,R,2008,1000.0,7.7,2.35,0,25000000,18593156,-6406844,0.8637154979999999,2894471623.803143,2152694497.557806,-741777126.245337,0.041317546253737535,Failure,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Drama'],0,0,0,0,1,0,5.0,0,1,9.0,4.0,4.0,17.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Segal,110.0,88.0,11000.0,Dwayne Johnson,13000.0,Action|Adventure|Comedy,Bill Murray,Get Smart,44798,Anne Hathaway,1.0,airplane|misunderstanding|obese woman|overweight woman|spy,http://www.imdb.com/title/tt0425061/?ref_=fn_tt_tt_1,English,PG-13,2008,12000.0,6.5,1.85,0,80000000,230685453,150685453,0.8637154979999999,9262309196.170057,26708499909.306942,17446190713.136887,0.09887260840661324,Success,100,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"['Action', 'Adventure', 'Comedy']",0,0,0,1,0,0,4.0,1,0,9.0,17.0,11.0,37.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Tennant,112.0,72.0,715.0,Ray Winstone,11000.0,Action|Adventure|Comedy|Romance|Thriller,Matthew McConaughey,Fool's Gold,13827,Alexis Dziena,0.0,debt|rapper|treasure|treasure hunter|yacht,http://www.imdb.com/title/tt0770752/?ref_=fn_tt_tt_1,English,PG-13,2008,1000.0,5.6,2.35,0,70000000,111231041,41231041,0.8637154979999999,8104520546.6488,12878203674.423359,4773683127.774558,0.05877098913010305,Some Profits,100,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",0,0,0,1,0,0,4.0,1,0,16.0,4.0,3.0,23.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Koepp,102.0,192.0,31.0,Dequina Moore,346.0,Comedy|Drama|Fantasy|Romance,Aasif Mandvi,Ghost Town,500,Jordan Carlos,3.0,bouquet of roses|bright light|cardiopulmonary resuscitation|ghost|white rose,http://www.imdb.com/title/tt0995039/?ref_=fn_tt_tt_1,English,PG-13,2008,41.0,6.7,1.85,0,20000000,27090159,7090159,0.8637154979999999,2315577299.0425143,3136467860.392613,820890561.3500987,0.046262542675443365,Some Profits,50,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",0,0,0,1,0,0,3.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Gray,110.0,115.0,103.0,Vinessa Shaw,812.0,Drama|Romance,Isabella Rossellini,Two Lovers,1540,Samantha Ivers,0.0,jewish|love|married man|neighbor|photograph,http://www.imdb.com/title/tt1103275/?ref_=fn_tt_tt_1,English,R,2008,580.0,7.1,2.35,0,9800000,16303643,6503643,0.8637154979999999,1134632876.530832,1887617281.1246698,752984404.5938377,0.046047656487652404,Some Profits,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['Drama', 'Romance']",0,0,0,0,1,0,2.0,1,0,1.0,2.0,1.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pete Travis,90.0,38.0,882.0,Edgar Ramírez,2000.0,Crime|Drama|Mystery|Thriller,Dennis Quaid,Vantage Point,6775,William Hurt,4.0,explosion|multiple perspectives|president|secret service|shooting,http://www.imdb.com/title/tt0443274/?ref_=fn_tt_tt_1,English,PG-13,2008,897.0,6.6,2.35,0,40000000,151161491,111161491,0.8637154979999999,4631154598.085029,17501305852.450966,12870151254.365938,0.08439192327513352,Success,75,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,1,0,0,1.0,1,0,15.0,2.0,6.0,23.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gregory Hoblit,101.0,40.0,398.0,Jesse Tyler Ferguson,2000.0,Crime|Drama|Thriller,Billy Burke,Untraceable,3612,Joseph Cross,1.0,cat|fbi agent|murder|serial killer|website,http://www.imdb.com/title/tt0880578/?ref_=fn_tt_tt_1,English,R,2008,648.0,6.2,2.35,0,35000000,52659594,17659594,0.8637154979999999,4052260273.3244,6096868022.159769,2044607748.8353696,0.05013494444155785,Some Profits,75,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"['Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,3.0,1,0,5.0,1.0,2.0,8.0,murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Valette,87.0,2.0,270.0,Jason Beghe,741.0,Horror|Mystery,Johnny Lewis,One Missed Call,1834,Margaret Cho,1.0,death|lifting someone into the air|telephone|telephone call|voice mail,http://www.imdb.com/title/tt0479968/?ref_=fn_tt_tt_1,English,PG-13,2008,297.0,3.9,1.85,0,20000,26890,6890,0.8637154979999999,2315577.299042514,3113293.6785626602,797716.3795201462,0.043667393229378945,Some Profits,25,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['Horror', 'Mystery']",0,0,0,1,0,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
