color,director_name,duration,actor_2_name,actor_1_name,movie_title,actor_3_name,facenumber_in_poster,language,country,content_rating,budget,title_year,gross,aspect_ratio,Horror,Romance,Family,Animation,Reality-TV,Comedy,Thriller,Game-Show,Western,Film-Noir,Short,Drama,Crime,Musical,Biography,Mystery,Action,Sci-Fi,Sport,Music,History,Adventure,News,Documentary,Fantasy,War,rate,budget_infl,gross_infl,format,profit
Color,Peter Cattaneo,107,Olivia Williams,James Nesbitt,Lucky Break ,Peter McNamara,0,English,UK,PG-13,6000000,2001,54606,2.35,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,176847854.4,1609492.323,Movie,-175238362.1
Color,Paul Greengrass,107,Nicholas Farrell,James Nesbitt,Bloody Sunday ,Tim Pigott-Smith,0,English,UK,R,2000000,2002,768045,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.392746845,58949284.79,22637851.72,Movie,-36311433.07
Color,Kurt Wimmer,107,Emily Watson,Christian Bale,Equilibrium ,Sean Pertwee,2,English,USA,R,20000000,2002,1190018,2.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.392746845,589492847.9,35075355,Movie,-554417492.9
Color,Todd Haynes,107,Celia Weston,Dennis Quaid,Far from Heaven ,Michael Gaston,2,English,USA,PG-13,13500000,2002,15854988,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,397907672.4,467320101.5,Movie,69412429.15
Color,McG,107,Bernie Mac,Demi Moore,Charlie s Angels: Full Throttle ,Justin Theroux,0,English,USA,PG-13,120000000,2003,100685880,2.35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3.392746845,3536957088,2967680307,Movie,-569276780.2
Color,John Singleton,107,Cole Hauser,Paul Walker,2 Fast 2 Furious ,Mo Gallini,5,English,USA,PG-13,76000000,2003,127083765,2.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,2240072822,3745748528,Movie,1505675706
Color,C. Jay Cox,107,Rob McElhenney,Joseph Gordon-Levitt,Latter Days ,Jacqueline Bisset,2,English,USA,R,850000,2003,819939,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,25053446.04,24167408.81,Movie,-886037.2251
Color,David O. Russell,107,Lily Tomlin,Naomi Watts,I Heart Huckabees ,Isabelle Huppert,11,English,USA,R,22000000,2004,12784713,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,648442132.7,376824843.8,Movie,-271617288.9
Color,Atom Egoyan,107,Alison Lohman,Colin Firth,Where the Truth Lies ,Rachel Blanchard,2,English,Canada,R,25000000,2005,871527,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,736866059.9,25687946.66,Movie,-711178113.3
Color,Tommy Lee Jones,107,Dwight Yoakam,Levon Helm,Three Burials ,Guillermo Arriaga,2,English,France,R,15000000,2005,5023275,2.35,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.392746845,442119636,148059234.3,Movie,-294060401.7
Color,Jay Chandrasekhar,107,Jessica Simpson,Alice Greczyn,The Dukes of Hazzard ,Michael Weston,5,English,USA,PG-13,50000000,2005,80270227,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.392746845,1473732120,2365936236,Movie,892204116.1
Color,Nigel Cole,107,Tyrone Giordano,Aimee Garcia,A Lot Like Love ,James Read,3,English,USA,PG-13,30000000,2005,21835784,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,884239271.9,643601924.9,Movie,-240637347.1
Color,Catherine Hardwicke,107,Michael Angarano,Heath Ledger,Lords of Dogtown ,Rebecca De Mornay,0,English,USA,PG-13,25000000,2005,11008432,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.392746845,736866059.9,324469596.6,Movie,-412396463.4
Color,Frank Coraci,107,Cameron Monaghan,Adam Sandler,Click ,Julie Kavner,1,English,USA,PG-13,70000000,2006,137340146,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,2063224968,4048051690,Movie,1984826722
Color,Clark Johnson,107,David Rasche,Blair Brown,The Sentinel ,Martin Donovan,0,English,USA,PG-13,60000000,2006,36279230,2.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,1768478544,1069317331,Movie,-699161213.1
Color,Paul Weitz,107,Dennis Quaid,Judy Greer,American Dreamz ,Chris Klein,6,English,USA,PG-13,19000000,2006,7156725,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392746845,560018205.5,210941910.1,Movie,-349076295.4
Color,Tyler Perry,107,Cicely Tyson,Boris Kodjoe,Madea s Family Reunion ,Blair Underwood,4,English,USA,PG-13,6000000,2006,63231524,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,176847854.4,1863726558,Movie,1686878704
Color,Robert Moresco,107,Brad Renfro,Brian Dennehy,10th & Wolf ,Dash Mihok,5,English,USA,R,8000000,2006,53481,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,235797139.2,1576333.35,Movie,-234220805.8
Color,Hyung-rae Shim,107,Aimee Garcia,Robert Forster,Dragon Wars: D-War ,Chris Mulkey,0,English,South Korea,PG-13,35000000,2007,10956379,2.35,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.392746845,1031612484,322935353,Movie,-708677130.9
Color,Danny Boyle,107,Benedict Wong,Chris Evans,Sunshine ,Troy Garity,0,English,UK,R,26000000,2007,3675072,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.392746845,766340702.3,108321433,Movie,-658019269.3
Color,Kevin Lima,107,Teala Dunn,Jeff Bennett,Enchanted ,Fred Tatasciore,2,English,USA,PG,85000000,2007,127706877,2.35,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,2505344604,3764114531,Movie,1258769927
Color,David Gordon Green,107,Connor Paolo,Michael Angarano,Snow Angels ,Tom Noonan,0,English,USA,R,19950000,2007,402820,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,11872975.45,Movie,22156530.81
Color,Dennis Gansel,107,Elyas M Barek,Max Riemelt,The Wave ,Jennifer Ulrich,0,German,Germany,Missing,5000000,2008,25040293,2.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,147373212,738053681.7,Movie,22156530.81
Color,Richard Linklater,107,Aidan McArdle,Zoe Kazan,Me and Orson Welles ,James Tupper,3,English,UK,PG-13,25000000,2008,1186957,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,736866059.9,34985133.12,Movie,-701880926.8
Color,Martin McDonagh,107,Anna Madeley,Elizabeth Berrington,In Bruges ,Eric Godon,1,English,UK,R,15000000,2008,7757130,2.35,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,442119636,228638632.8,Movie,-213481003.2
Color,Mark Waters,107,Tod Fennell,Martin Short,The Spiderwick Chronicles ,Joan Plowright,0,English,USA,PG,90000000,2008,71148699,2.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.392746845,2652717816,2097082460,Movie,-555635355.7
Color,Joshua Seftel,107,Sergej Trifunovic,Bashar Rahal,"War, Inc. ",Ned Bellamy,3,English,USA,R,10000000,2008,578527,1.78,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,294746424,17051876.44,Movie,-277694547.5
Color,Karey Kirkpatrick,107,Ronny Cox,Stephen Root,Imagine That ,Richard Schiff,2,English,USA,PG,55000000,2009,16088610,2.35,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,1621105332,474206026.4,Movie,-1146899305
Color,Robert Schwentke,107,Brooklynn Proulx,Arliss Howard,The Time Traveler s Wife ,Michelle Nolden,1,English,USA,PG-13,39000000,2009,63411478,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.392746845,1149511053,1869030638,Movie,719519584.4
Color,Karyn Kusama,107,Amy Sedaris,J.K. Simmons,Jennifer s Body ,Cynthia Stevenson,1,English,USA,R,16000000,2009,16204793,1.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,471594278.4,477630478.8,Movie,6036200.44
Color,Greg Mottola,107,Martin Starr,Kristen Stewart,Adventureland ,Wendie Malick,6,English,USA,R,19950000,2009,16025394,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,472342757.4,Movie,22156530.81
Color,Jamin Winans,107,Marty Lindsey,Eme Ikwuakor,Ink ,Jessica Duffy,0,English,USA,Missing,19950000,2009,25040293,1.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3.392746845,588019115.8,738053681.7,Movie,22156530.81
Color,NimrA�d Antal,107,Alice Braga,Topher Grace,Predators ,Derek Mears,0,English,USA,R,40000000,2010,52000688,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.392746845,1178985696,1532701683,Movie,353715987.3
Color,Roger Michell,107,Patti D Arbanville,Noah Bean,Morning Glory ,Vanessa Aspillaga,0,English,USA,PG-13,40000000,2010,30993544,2.35,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1178985696,913523626,Movie,-265462069.9
Color,Kevin Smith,107,Tracy Morgan,Bruce Willis,Cop Out ,Kevin Pollak,2,English,USA,R,37000000,2010,44867349,2.35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,1090561769,1322449067,Movie,231887298.4
Color,John Luessenhop,107,Hayden Christensen,Paul Walker,Takers ,Jay Hernandez,5,English,USA,PG-13,20000000,2010,57744720,2.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,589492847.9,1702004972,Movie,1112512124
Color,Jon M. Chu,107,Stephen Boss,Alyson Stoner,Step Up 3D ,Facundo Lombard,0,English,USA,PG-13,30000000,2010,42385520,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392746845,884239271.9,1249298045,Movie,365058772.9
Color,Wes Craven,107,Emily Meade,Frank Grillo,My Soul to Take ,Zena Grey,2,English,USA,R,25000000,2010,14637490,2.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,736866059.9,431434783.3,Movie,-305431276.6
Color,Julie Anne Robinson,107,Bobby Coleman,Kelly Preston,The Last Song ,Melissa Ordway,1,English,USA,PG,20000000,2010,62933793,2.35,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392746845,589492847.9,1854951043,Movie,1265458195
Color,Kevin Munroe,107,Laura Spencer,Marco St. John,Dylan Dog: Dead of Night ,Anita Briem,1,English,USA,PG-13,20000000,2010,1183354,2.35,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,3.392746845,589492847.9,34878935.98,Movie,-554613912
Color,Maryam Keshavarz,107,Reza Sixo Safai,Sarah Kazemy,Circumstance ,Sina Amedson,1,Persian,France,R,19950000,2011,439958,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,12967604.72,Movie,22156530.81
Color,Nick Murphy,107,Imelda Staunton,Isaac Hempstead Wright,The Awakening ,Joseph Mawle,1,English,UK,R,3000000,2011,25040293,2.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,88423927.19,738053681.7,Movie,22156530.81
Color,Gore Verbinski,107,Ray Winstone,Johnny Depp,Rango ,Stephen Root,0,English,USA,PG,135000000,2011,123207194,2.35,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.392746845,3979076724,3631487984,Movie,-347588739.7
Color,Steven Spielberg,107,Mackenzie Crook,Toby Jones,The Adventures of Tintin ,Tony Curran,1,English,USA,PG,135000000,2011,77564037,2.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3.392746845,3979076724,2286172253,Movie,-1692904470
Color,Lone Scherfig,107,Jim Sturgess,Anne Hathaway,One Day ,Rafe Spall,0,English,USA,PG-13,15000000,2011,13766014,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,442119636,405748339.9,Movie,-36371296.07
Color,J.C. Chandor,107,Demi Moore,Kevin Spacey,Margin Call ,Ashley Williams,8,English,USA,R,3500000,2011,5354039,1.85,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.392746845,103161248.4,157808384.9,Movie,54647136.52
Color,Andrew Erwin,107,Robert Amaya,Rachel Hendrix,October Baby ,Jason Burkey,1,English,USA,PG-13,19950000,2011,5355847,Missing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,157861675.1,Movie,22156530.81
Color,Ken Kwapis,107,Tim Blake Nelson,Ted Danson,Big Miracle ,Andrew Daly,3,English,USA,PG,40000000,2012,20113965,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1178985696,592851925.6,Movie,-586133770.3
Color,RZA,107,RZA,Rick Yune,The Man with the Iron Fists ,Daniel Wu,3,English,USA,R,15000000,2012,15608545,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,442119636,460056282.2,Movie,17936646.26
Color,Nicholas Jarecki,107,Curtiss Cook,Nate Parker,Arbitrage ,Reg E. Cathey,1,English,USA,R,12000000,2012,7918283,1.85,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,353695708.8,233388559.8,Movie,-120307148.9
Color,Danny Pang,107,Angelica Lee,Louis Koo,Out of Inferno ,Ching Wan Lau,2,Chinese,China,PG-13,19950000,2013,25040293,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,738053681.7,Movie,22156530.81
Color,Robert Rodriguez,107,DemiA�n Bichir,Alexa PenaVega,Machete Kills ,Marko Zaror,7,English,Russia,R,20000000,2013,7268659,1.85,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,589492847.9,214241124.7,Movie,-375251723.2
Color,Evan Goldberg,107,James Franco,Channing Tatum,This Is the End ,Emma Watson,6,English,USA,R,32000000,2013,101470202,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,943188556.7,2990797918,Movie,2047609361
Color,Jee-woon Kim,107,James Burnett,Zach Gilford,The Last Stand ,Christiana Leucas,2,English,USA,R,45000000,2013,12026670,2.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,1326358908,354481797.5,Movie,-971877110.4
Color,Paul Weitz,107,Sarita Choudhury,Tina Fey,Admission ,Christopher Evan Welch,2,English,USA,PG-13,13000000,2013,18004225,2.35,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,383170351.2,530668093.5,Movie,147497742.3
Color,Phil Morrison,107,Curtiss Cook,Sally Hawkins,All Is Bright ,Peter Hermann,1,English,USA,R,19950000,2013,4556,Missing,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,134286.4708,Movie,22156530.81
Color,Gerard Johnstone,107,Bruce Hopkins,Morgana O Reilly,Housebound ,Cameron Rhodes,3,English,New Zealand,Unrated,350000,2014,25040293,2.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,10316124.84,738053681.7,Movie,22156530.81
Color,Oleg Stepchenko,107,Igor Jijikine,Jason Flemyng,Viy ,Agnia Ditkovskite,1,Russian,Russia,Missing,26000000,2014,25040293,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.392746845,766340702.3,738053681.7,Movie,22156530.81
Color,Charles Martin Smith,107,Taylor Blackwell,Morgan Freeman,Dolphin Tale 2 ,Harry Connick Jr.,0,English,USA,PG,36000000,2014,42019483,1.85,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1061087126,1238509235,Movie,177422108.8
Color,R.J. Cutler,107,Mireille Enos,ChloA� Grace Moretz,If I Stay ,Stacy Keach,3,English,USA,PG-13,11000000,2014,50461335,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.392746845,324221066.4,1487329804,Movie,1163108738
Color,Damien Chazelle,107,Melissa Benoist,J.K. Simmons,Whiplash ,Chris Mulkey,0,English,USA,R,3300000,2014,13092000,2.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392746845,97266319.91,385882018.3,Movie,288615698.4
Color,David Koepp,107,Olivia Munn,Johnny Depp,Mortdecai ,Ulrich Thomsen,2,English,UK,R,60000000,2015,7605668,2.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.392746845,1768478544,224174344.5,Movie,-1544304199
Color,Etan Cohen,107,Alison Brie,Will Ferrell,Get Hard ,Craig T. Nelson,2,English,USA,R,40000000,2015,90353764,1.85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1178985696,2663144883,Movie,1484159187
Color,David Gordon Green,107,Zoe Kazan,Dominic Flores,Our Brand Is Crisis ,Scoot McNairy,2,English,USA,R,28000000,2015,6998324,1.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,825289987.1,206273097.3,Movie,-619016889.8
Color,Jessie Nelson,107,Alex Borstein,Olivia Wilde,Love the Coopers ,TimothA�e Chalamet,13,English,USA,PG-13,17000000,2015,26284475,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,501068920.7,774725501.2,Movie,273656580.5
Color,Rawson Marshall Thurber,107,Thomas Kretschmann,Dwayne Johnson,Central Intelligence ,Megan Park,2,English,USA,PG-13,50000000,2016,126088877,2.35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,1473732120,3716424560,Movie,2242692440
Color,Kevin Reynolds,107,Jan Cornet,Peter Firth,Risen ,MarA�a Botto,2,English,USA,PG-13,20000000,2016,36874745,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3.392746845,589492847.9,1086869922,Movie,497377074.4
 Black and White,Henry King,106,Don Ameche,Tyrone Power,Alexander s Ragtime Band ,John Carradine,2,English,USA,Unrated,2000000,1938,25040293,1.37,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,58949284.79,738053681.7,Movie,22156530.81
Color,Bernardo Bertolucci,106,Stefania Sandrelli,Jean-Louis Trintignant,The Conformist ,Dominique Sanda,1,Italian,Italy,R,750000,1970,25040293,1.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,22105981.8,738053681.7,Movie,22156530.81
Color,Laslo Benedek,106,Trevor Howard,Liv Ullmann,The Night Visitor ,Andrew Keir,1,English,USA,PG,19950000,1971,25040293,Missing,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,738053681.7,Movie,22156530.81
Color,Sam Peckinpah,106,Bob Dylan,James Coburn,Pat Garrett & Billy the Kid ,Jason Robards,0,English,USA,R,4638783,1973,25040293,2.35,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.392746845,136726470.1,738053681.7,Movie,22156530.81
 Black and White,Mel Brooks,106,Peter Boyle,Madeline Kahn,Young Frankenstein ,Teri Garr,0,English,USA,PG,2800000,1974,86300000,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,82528998.71,2543661639,Movie,2461132640
Color,Richard Lester,106,Denholm Elliott,Robert Shaw,Robin and Marian ,Nicol Williamson,10,English,USA,PG,5000000,1976,25040293,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.392746845,147373212,738053681.7,Movie,22156530.81
Color,John Carpenter,106,Adrienne Barbeau,Donald Pleasence,Escape from New York ,Tom Atkins,1,English,UK,R,6000000,1981,25244700,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.392746845,176847854.4,744078504.9,Movie,567230650.5
Color,Joe Dante,106,Harry Carey Jr.,Phoebe Cates,Gremlins ,Zach Galligan,0,English,USA,PG,11000000,1984,148170000,2.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,324221066.4,4367257764,Movie,4043036698
Color,Neil Jordan,106,Demi Moore,Robert De Niro,We re No Angels ,James Russo,0,English,USA,PG-13,20000000,1989,10555348,2.35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,589492847.9,311115107.7,Movie,-278377740.3
Color,Joe Dante,106,Robert Picardo,Christopher Lee,Gremlins 2: The New Batch ,Phoebe Cates,0,English,USA,PG-13,50000000,1990,41482207,1.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,1473732120,1222673217,Movie,-251058902.7
Color,John McTiernan,106,JosA� Wilker,Lorraine Bracco,Medicine Man ,Sean Connery,2,English,USA,PG-13,40000000,1992,45500797,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.392746845,1178985696,1341119720,Movie,162134024.5
Color,Brett Leonard,106,Costas Mandylor,Denzel Washington,Virtuosity ,Traci Lords,1,English,USA,R,30000000,1995,24048000,2.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3.392746845,884239271.9,708806200.4,Movie,-175433071.5
Color,Gus Van Sant,106,Wayne Knight,Kurtwood Smith,To Die For ,Holland Taylor,0,English,USA,R,20000000,1995,21200000,1.85,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,589492847.9,624862418.8,Movie,35369570.88
Color,Bryan Singer,106,Chazz Palminteri,Kevin Spacey,The Usual Suspects ,Kevin Pollak,4,English,USA,R,6000000,1995,23272306,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,176847854.4,685942897.1,Movie,509095042.7
Color,Tim Burton,106,Martin Short,Natalie Portman,Mars Attacks! ,Lukas Haas,3,English,USA,PG-13,70000000,1996,37754208,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.392746845,2063224968,1112791780,Movie,-950433188
Color,Andrew Niccol,106,Xander Berkeley,Blair Underwood,Gattaca ,Mason Gamble,2,English,USA,PG-13,36000000,1997,12339633,2.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.392746845,1061087126,363706270,Movie,-697380856.3
Color,Steve James,106,Laurel Holloman,Kurtwood Smith,Prefontaine ,Amy Locane,2,English,USA,PG-13,8000000,1997,532190,1.66,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.392746845,235797139.2,15686109.94,Movie,-220111029.2
Color,Salvador Carrasco,106,Zaide Silvia GutiA�rrez,Elpidia Carrillo,La otra conquista ,DamiA�n Delgado,0,Spanish,Mexico,R,3500000,1998,886410,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.392746845,103161248.4,26126617.77,Movie,-77034630.62
Color,Stephen Sommers,106,Jason Flemyng,Djimon Hounsou,Deep Rising ,Wes Studi,0,English,USA,R,45000000,1998,11146409,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.392746845,1326358908,328536419.3,Movie,-997822488.6
Color,Barry Sonnenfeld,106,Salma Hayek,Will Smith,Wild Wild West ,Bai Ling,2,English,USA,PG-13,170000000,1999,113745408,1.85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.392746845,5010689207,3352605225,Movie,-1658083982
Color,Ulu Grosbard,106,Treat Williams,Alexa PenaVega,The Deep End of the Ocean ,Jonathan Jackson,1,English,USA,PG-13,40000000,1999,13376506,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1178985696,394267730.9,Movie,-784717965
Color,Brian Robbins,106,Ron Lester,Paul Walker,Varsity Blues ,Mark Walters,0,English,USA,R,16000000,1999,52885587,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.392746845,471594278.4,1558783765,Movie,1087189486
Color,Rick Famuyiwa,106,Tamala Jones,Omar Epps,The Wood ,Richard T. Jones,0,English,USA,R,6000000,1999,25047631,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,176847854.4,738269966.6,Movie,561422112.2
